3.5452,-0.30439,3.2197,-0.43586,-0.42492,3.2774
2.8406,-0.70331,2.7505,-0.45199,-0.51848,3.0111
1.3446,0.8209,1.4009,0.72104,0.64024,1.4361
1.6408,-0.33085,1.6728,-0.11508,-0.42662,1.7052
1.6061,1.3475,1.4875,1.327,1.043,1.1984
4.0164,-0.0036992,3.5745,0.089545,0.388,3.3815
2.4238,0.53254,2.1029,0.96323,0.87233,2.5042
2.9061,-0.44772,2.5451,-0.73867,-0.27014,3.0004
2.3346,0.53006,2.4474,0.83708,0.8069,2.3783
2.2568,0.02794,2.2493,0.29912,0.27535,2.2177
1.9077,0.77801,1.7948,1.1467,0.97088,1.9669
1.4061,0.87424,1.7092,1.0244,0.4129,1.7274
2.2235,0.70458,1.6965,0.24691,0.83781,1.9463
4.8569,-0.81649,4.563,-0.5378,-1.0054,5.016
2.4358,-0.25229,2.9335,-0.27918,-0.16441,2.7617
2.498,0.084911,2.9593,-0.24419,0.2007,2.784
2.9228,-0.054722,2.8016,-0.051264,0.36782,2.5728
4.509,-1.2101,4.5872,-0.75372,-1.0526,4.3968
2.345,-0.15294,2.1962,0.0073271,-0.16455,2.5566
2.5123,0.07045,2.7364,0.11917,0.26688,2.7228
1.5922,0.98455,1.4858,0.99819,1.2216,1.1981
1.8649,0.27049,1.9336,0.031139,-0.025378,1.9413
1.279,1.3778,1.1024,1.2871,1.5533,1.2672
2.4391,0.27736,2.9628,0.10724,0.58683,2.8373
1.3937,0.36958,0.98534,0.7021,0.79888,1.3551
3.5896,0.095627,3.8624,0.26037,0.13568,3.6682
3.6216,0.16129,3.4803,0.50437,0.19868,3.6811
1.9922,0.068176,1.6948,0.44555,0.3122,1.639
1.8733,0.40897,1.6316,0.79448,0.63761,1.695
1.1851,1.8425,0.6783,1.739,1.9807,0.93238
3.1127,-0.47762,2.8587,-0.15598,0.099676,2.9537
3.0768,0.38802,3.1687,0.41517,0.26905,3.2659
2.0956,0.30744,2.3244,0.2268,0.57761,2.3192
4.5927,-0.83673,4.6193,-0.68482,-0.51388,4.3864
1.9797,-0.69129,2.1524,-0.30947,-0.59096,2.2697
2.5934,-0.22439,2.4496,0.060883,0.10755,2.6575
2.7639,0.26698,2.1487,0.39974,0.4921,2.0918
2.4665,-0.80383,2.3221,-0.56851,-0.60039,2.5109
1.7079,1.2653,1.6631,1.0404,1.2254,1.5405
1.9758,0.33152,1.8363,0.1473,0.47762,2.0599
1.3472,1.3495,1.7466,1.3876,1.8267,1.4433
0.87891,1.8634,1.1992,1.5496,1.5123,1.0969
1.2816,2.7776,1.5286,2.8791,2.5595,1.4061
3.5428,-0.41606,3.6569,-0.33812,-0.55315,3.8829
0.13534,1.9909,0.20237,2.3741,2.071,0.54758
